Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_home_winrate,home_advantage,home_elo,away_elo,elo_diff,home_shots_avg,away_shots_avg,shots_diff,home_sot_avg,away_sot_avg,sot_diff,home_corners_avg,away_corners_avg,corners_diff,home_rest,away_rest,rest_diff,home_streak,away_streak,streak_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_progress,away_progress
2015/16,2016-04-30,West Bromwich,West Ham,0,3,A,2,0.3333333333333333,2.0,-1.6666666666666667,0.3333333333333333,1.3333333333333333,2.5,1.5,-2.1666666666666665,-0.16666666666666674,0.45,0.47058823529411764,1486.1228147345118,1543.6551218539662,-57.532307119454345,13.333333333333334,18.5,-5.166666666666666,2.6666666666666665,5.5,-2.8333333333333335,7.333333333333333,4.5,2.833333333333333,5,10,-5,0,1,-1,-3,2,-5,0.3333333333333333,2.0,-1.6666666666666667,0.07894736842105263,0.05263157894736842
2015/16,2016-04-30,Newcastle United,Crystal Palace,1,0,H,0,1.6666666666666667,0.6666666666666666,1.0,2.0,1.0,0.3333333333333333,1.0,1.6666666666666667,0.0,0.45,0.5,1423.8833280874421,1462.0325610015118,-38.14923291406967,7.666666666666667,10.0,-2.333333333333333,4.333333333333333,2.6666666666666665,1.6666666666666665,4.0,5.666666666666667,-1.666666666666667,7,10,-3,0,-1,1,3,-2,5,1.6666666666666667,0.6666666666666666,1.0,0.07894736842105263,0.07894736842105263
2015/16,2016-04-30,Everton,Bournemouth,2,1,H,0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,3.0,-0.6666666666666667,-1.3333333333333333,0.45,0.4117647058823529,1476.5657414692153,1471.8050155131666,4.7607259560486455,6.333333333333333,15.5,-9.166666666666668,2.3333333333333335,4.5,-2.1666666666666665,3.6666666666666665,7.5,-3.8333333333333335,10,7,3,-1,-2,1,-4,-4,0,0.6666666666666666,0.0,0.6666666666666666,0.07894736842105263,0.05263157894736842
2015/16,2016-05-03,Chelsea,Stoke City,1,1,D,1,1.5,0.3333333333333333,1.1666666666666667,2.0,2.0,0.3333333333333333,3.0,1.6666666666666667,-1.0,0.45,0.5,1546.4862470107528,1517.2406280353982,29.245618975354546,13.5,12.333333333333334,1.166666666666666,4.0,2.3333333333333335,1.6666666666666665,9.0,3.6666666666666665,5.333333333333334,10,3,7,1,0,1,0,-8,8,1.5,0.3333333333333333,1.1666666666666667,0.05263157894736842,0.07894736842105263
2015/16,2016-05-03,Swansea City,Norwich City,1,0,H,0,0.0,0.0,0.0,0.0,3.5,0.0,2.0,0.0,1.5,0.45,0.5,1453.128711129815,1443.7878954524062,9.340815677408727,10.0,15.5,-5.5,1.0,4.5,-3.5,6.5,8.5,-2.0,9,3,6,-2,-2,0,-7,-4,-3,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
2015/16,2016-05-03,Southampton,Sunderland,1,1,D,1,2.0,1.6666666666666667,0.33333333333333326,2.5,1.5,1.3333333333333333,0.3333333333333333,1.1666666666666667,1.1666666666666667,0.45,0.6,1507.56144048671,1471.0821327949218,36.47930769178811,17.5,11.333333333333334,6.166666666666666,5.5,3.6666666666666665,1.8333333333333335,10.5,5.0,5.5,10,3,7,1,0,1,2,3,-1,2.0,1.6666666666666667,0.33333333333333326,0.05263157894736842,0.07894736842105263
2015/16,2016-05-03,Newcastle United,Bournemouth,1,3,A,2,2.0,0.0,2.0,1.75,0.75,1.0,2.6666666666666665,0.75,-1.9166666666666665,0.45,0.5333333333333333,1434.9769596628187,1461.9420316457235,-26.965071982904874,8.25,15.666666666666666,-7.416666666666666,4.25,3.6666666666666665,0.5833333333333335,4.0,6.666666666666667,-2.666666666666667,3,3,0,1,-3,4,4,-5,9,2.0,0.0,2.0,0.10526315789473684,0.07894736842105263
2015/16,2016-05-03,Manchester City,Aston Villa,4,0,H,0,2.3333333333333335,0.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,-2.333333333333333,0.45,0.65625,1536.7208610908538,1339.174442596717,197.5464184941368,10.333333333333334,10.0,0.3333333333333339,6.333333333333333,3.3333333333333335,2.9999999999999996,5.0,4.333333333333333,0.666666666666667,10,3,7,1,-3,4,7,-4,11,2.3333333333333335,0.0,2.3333333333333335,0.07894736842105263,0.07894736842105263
2015/16,2016-05-03,Everton,West Ham,2,3,A,2,1.25,2.3333333333333335,-1.0833333333333335,0.75,1.5,2.6666666666666665,1.0,-1.9166666666666665,0.5,0.45,0.4444444444444444,1486.4287253366583,1552.0141800665576,-65.58545472989931,7.75,15.0,-7.25,3.0,5.0,-2.0,3.5,5.0,-1.5,3,3,0,1,2,-1,-3,5,-8,1.25,2.3333333333333335,-1.0833333333333335,0.10526315789473684,0.07894736842105263
2015/16,2016-05-03,Watford,Leicester City,0,1,A,2,2.0,2.0,0.0,1.6666666666666667,1.6666666666666667,3.0,1.0,-1.3333333333333333,0.6666666666666667,0.45,0.5,1481.3560473571538,1589.2288895821953,-107.8728422250415,12.0,12.0,0.0,4.666666666666667,5.5,-0.833333333333333,4.333333333333333,2.0,2.333333333333333,3,9,-6,1,1,0,0,4,-4,2.0,2.0,0.0,0.07894736842105263,0.05263157894736842
2015/16,2016-05-03,Tottenham,Arsenal,2,2,D,1,2.0,2.0,0.0,2.5,0.5,1.0,0.25,1.5,0.25,0.45,0.7352941176470589,1605.508073377597,1581.5411977635545,23.966875614042465,21.0,17.75,3.25,4.0,5.75,-1.75,6.0,6.5,-0.5,8,3,5,0,1,-1,4,3,1,2.0,2.0,0.0,0.05263157894736842,0.10526315789473684
2015/16,2016-05-15,Watford,Sunderland,2,2,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4722222222222222,1474.3648117054647,1482.1005968761785,-7.735785170713825,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,4,8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Stoke City,West Ham,2,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5882352941176471,1519.285339081867,1558.9436491445272,-39.65831006266012,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4,4,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Southampton,Crystal Palace,4,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.59375,1506.5153229689893,1441.8349018402623,64.68042112872695,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,4,8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Newcastle United,Tottenham,5,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5,1425.7515222339266,1604.8193433508663,-179.06782111693974,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,12,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Everton,Norwich City,3,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.42105263157894735,1470.2089462318863,1434.0566809823958,36.15226524949048,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4,12,-8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Chelsea,Leicester City,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5277777777777778,1553.7318459910864,1596.2201252338843,-42.488279242797944,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4,12,-8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Arsenal,Aston Villa,4,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7222222222222222,1582.229927790285,1334.3176308089621,247.91229698132292,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,12,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,West Bromwich,Liverpool,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4444444444444444,1477.7637565219204,1520.2279412440664,-42.464184722146,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,15,22,-7,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-15,Swansea City,Manchester City,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5294117647058824,1462.8599255998254,1540.4050523783612,-77.54512677853586,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12,4,8,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-05-17,Manchester United,Bournemouth,3,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7368421052631579,1570.521042120627,1461.1951225110795,109.32591960954755,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,27,6,21,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-06-02,Manchester City,Leicester City,1,3,A,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.45,0.6666666666666666,1538.2094615220021,1595.0032742622352,-56.79381274023308,18.0,18.0,0.0,5.0,5.0,0.0,4.0,6.0,-2.0,18,18,0,0,0,0,0,0,0,1.0,1.0,0.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Aston Villa,Norwich City,2,0,H,0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.45,0.13333333333333333,1330.4466054481502,1425.0934875605492,-94.646882112399,5.0,10.0,-5.0,2.0,2.0,0.0,4.0,11.0,-7.0,18,18,0,-1,-1,0,-4,-3,-1,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Liverpool,Sunderland,2,2,D,1,1.0,1.0,0.0,1.0,1.0,2.0,2.0,-1.0,-1.0,0.45,0.6,1519.0117735054546,1481.8779798670016,37.13379363845297,7.0,6.0,1.0,3.0,4.0,-1.0,5.0,4.0,1.0,18,18,0,0,0,0,0,0,0,1.0,1.0,0.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Newcastle United,West Bromwich,1,0,H,0,3.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.45,0.5294117647058824,1440.4929307942657,1478.9799242605322,-38.48699346626654,19.0,13.0,6.0,10.0,1.0,9.0,3.0,7.0,-4.0,18,18,0,1,0,1,4,0,4,3.0,1.0,2.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Southampton,West Ham,1,0,H,0,3.0,0.0,3.0,4.0,1.0,1.0,2.0,3.0,-1.0,0.45,0.6176470588235294,1514.6748835062772,1547.807122975114,-33.132239468836815,18.0,20.0,-2.0,5.0,7.0,-2.0,2.0,10.0,-8.0,18,18,0,1,-1,2,3,-1,4,3.0,0.0,3.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Stoke City,Everton,0,3,A,2,3.0,3.0,0.0,2.0,1.0,3.0,0.0,-1.0,1.0,0.45,0.6111111111111112,1530.4218652512802,1479.172139653733,51.24972559754724,7.0,15.0,-8.0,4.0,8.0,-4.0,4.0,4.0,0.0,18,18,0,1,1,0,1,3,-2,3.0,3.0,0.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Swansea City,Crystal Palace,1,1,D,1,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,-3.0,0.45,0.5277777777777778,1465.0555164561845,1433.6753413029744,31.380175153210075,4.0,16.0,-12.0,1.0,4.0,-3.0,4.0,5.0,-1.0,18,18,0,0,-1,1,0,-3,3,1.0,0.0,1.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-02,Tottenham,Watford,1,0,H,0,0.0,1.0,-1.0,1.0,5.0,2.0,2.0,-1.0,3.0,0.45,0.7222222222222222,1590.0779347905273,1474.5874287146416,115.4905060758856,17.0,21.0,-4.0,5.0,6.0,-1.0,8.0,7.0,1.0,18,18,0,-1,0,-1,-4,0,-4,0.0,1.0,-1.0,0.02631578947368421,0.02631578947368421
2015/16,2016-06-03,West Bromwich,Manchester United,1,0,H,0,0.5,3.0,-2.5,0.5,1.0,3.0,1.0,-2.5,0.0,0.45,0.4473684210526316,1467.8766884515446,1577.4742889568922,-109.5976005053476,10.0,12.0,-2.0,0.5,5.0,-4.5,5.5,7.0,-1.5,1,17,-16,-1,1,-2,-1,2,-3,0.5,3.0,-2.5,0.05263157894736842,0.02631578947368421
2015/16,2016-06-03,Crystal Palace,Liverpool,1,2,A,2,0.5,1.0,-0.5,1.0,2.5,1.5,1.5,-0.5,1.0,0.45,0.38235294117647056,1434.5760873708623,1517.9470282125471,-83.37094084168484,14.0,11.5,2.5,3.0,4.0,-1.0,5.0,6.0,-1.0,1,1,0,0,0,0,-3,0,-3,0.5,1.0,-0.5,0.05263157894736842,0.05263157894736842
2015/16,2016-07-02,Chelsea,Manchester United,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5263157894736842,1554.9486969627355,1571.6120986283222,-16.66340166558666,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,48,21,27,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-07-02,Bournemouth,Arsenal,0,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4117647058823529,1454.2418756748143,1586.4108437306124,-132.16896805579813,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,46,21,25,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-07-05,West Ham,Swansea City,1,4,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.631578947368421,1536.856380724289,1456.9631155102848,79.89326521400426,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,33,24,9,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-07-05,Sunderland,Chelsea,3,2,H,0,1.0,1.0,0.0,1.3,1.1,1.0,1.0,0.30000000000000004,0.10000000000000009,0.45,0.4722222222222222,1482.942725159909,1555.4279408091547,-72.48521564924567,5.0,16.0,-11.0,2.0,5.0,-3.0,5.0,10.0,-5.0,33,3,30,0,0,0,0,0,0,1.5,1.0,0.5,0.0,0.02631578947368421
2015/16,2016-07-05,Norwich City,Manchester United,0,1,A,2,1.0,1.0,0.0,1.3,1.1,1.0,1.0,0.30000000000000004,0.10000000000000009,0.45,0.4375,1412.434776118538,1571.132854781903,-158.6980786633651,5.0,17.0,-12.0,2.0,7.0,-5.0,5.0,11.0,-6.0,33,3,30,0,0,0,0,0,0,1.5,1.0,0.5,0.0,0.02631578947368421
2015/16,2016-07-05,Leicester City,Everton,3,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.725,1589.9975876645153,1490.6366189471769,99.36096871733844,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,24,33,-9,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-07-05,Crystal Palace,Stoke City,2,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.3611111111111111,1426.9306751405184,1518.9573859578363,-92.02671081731796,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,32,33,-1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-07-05,Bournemouth,West Bromwich,1,1,D,1,0.0,1.0,-1.0,0.0,2.0,1.1,1.3,-1.1,0.7,0.45,0.3888888888888889,1447.872535351034,1494.315968884001,-46.44343353296699,17.0,5.0,12.0,4.0,2.0,2.0,7.0,5.0,2.0,3,24,-21,-1,0,-1,-2,0,-2,0.0,1.5,-1.5,0.02631578947368421,0.0
2015/16,2016-07-05,Aston Villa,Newcastle United,0,0,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.1875,1343.1053168901615,1451.5961666032533,-108.49084971309185,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,33,33,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-08-05,Tottenham,Southampton,1,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7368421052631579,1596.5612125520574,1514.3177071605578,82.24350539149964,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,55,55,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-08-05,Liverpool,Watford,2,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,1.0,0.6176470588235294,1533.9440532096853,1459.4426476068018,74.50140560288355,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,55,55,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-08-05,Manchester City,Arsenal,2,2,D,1,1.0,3.0,-2.0,1.3,1.1,2.0,0.0,-0.7,1.1,0.45,0.631578947368421,1529.8297128938475,1592.7801840543927,-62.95047116054525,5.0,10.0,-5.0,2.0,5.0,-3.0,5.0,3.0,2.0,64,34,30,0,1,-1,0,2,-2,1.5,3.0,-1.5,0.0,0.02631578947368421
2015/16,2016-09-04,West Ham,Arsenal,3,3,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.0,0.6190476190476191,1513.8433660532398,1586.0591142130897,-72.21574815984991,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,7,8,-1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Watford,Everton,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.42857142857142855,1440.1193231920834,1506.7049275355039,-66.58560434342053,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,8,8,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Swansea City,Chelsea,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.47619047619047616,1463.71246410045,1568.1377125639472,-104.42524846349716,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,8,8,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Southampton,Newcastle United,3,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.625,1515.0610544735255,1448.571233499172,66.4898209743535,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,8,61,-53,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Manchester City,West Bromwich,2,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6590909090909091,1558.8330887694235,1491.8716790713559,66.96140969806765,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,7,7,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Crystal Palace,Norwich City,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.38095238095238093,1425.4003050360436,1406.7092545779267,18.691050458116933,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,8,61,-53,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-09-04,Aston Villa,Bournemouth,1,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.20588235294117646,1346.1302499942428,1434.49574073803,-88.36549074378718,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,61,8,53,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-10-04,Sunderland,Leicester City,0,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,1.0,0.4523809523809524,1460.214647574597,1587.6254621013093,-127.41081452671233,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,10,10,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-10-04,Liverpool,Stoke City,4,1,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6578947368421053,1561.2957827984853,1476.5053191562029,84.79046364228248,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,10,10,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-10-04,Tottenham,Manchester United,3,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.717391304347826,1600.6388325520875,1595.574069040168,5.064763511919409,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,10,10,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-10-05,West Ham,Manchester United,3,2,H,0,1.0,0.0,1.0,1.3,1.1,0.0,3.0,1.3,-1.9,0.45,0.5869565217391305,1495.7424877106016,1585.7198343270422,-89.97734661644063,5.0,5.0,0.0,2.0,1.0,1.0,5.0,7.0,-2.0,10,1,9,0,-1,1,0,-3,3,1.5,0.0,1.5,0.0,0.02631578947368421
2015/16,2016-11-05,Liverpool,Chelsea,1,1,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6956521739130435,1592.9219416918647,1567.84713251296,25.074809178904843,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,7,6,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-11-05,Sunderland,Everton,3,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.41304347826086957,1421.3257739220721,1493.6875323374356,-72.36175841536351,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,7,6,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-11-05,Norwich City,Watford,4,2,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4117647058823529,1397.2467078673992,1489.6268882947684,-92.38018042736917,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,62,7,55,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-12-01,Aston Villa,Crystal Palace,1,0,H,0,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.19444444444444445,1338.6201552370778,1432.160285890089,-93.54013065301115,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,88,5,83,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-12-01,Bournemouth,West Ham,1,3,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4583333333333333,1460.6550094727777,1499.8472452721735,-39.1922357993958,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4,4,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-12-01,Newcastle United,Manchester United,3,3,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5555555555555556,1440.4619390232042,1563.178995914203,-122.71705689099872,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,88,4,84,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-12-03,Bournemouth,Swansea City,3,2,H,0,0.0,1.0,-1.0,1.0,3.0,1.1,1.3,-0.10000000000000009,1.7,0.45,0.44,1451.7782922119006,1468.7202604923311,-16.9419682804305,11.0,5.0,6.0,4.0,2.0,2.0,4.0,5.0,-1.0,2,7,-5,-1,0,-1,-2,0,-2,0.0,1.5,-1.5,0.02631578947368421,0.0
2015/16,2016-12-03,Norwich City,Manchester City,0,0,D,1,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4444444444444444,1409.8446856207067,1597.2547875937528,-187.41010197304604,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,28,7,21,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
2015/16,2016-12-03,Stoke City,Southampton,1,2,A,2,1.0,1.0,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.54,1485.8974707130526,1551.6264962361715,-65.72902552311893,5.0,5.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,6,6,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,0.0
